$ Bazant and Oh 21 Half Sphere Scheme

$ Collums: Node id x y z weight
1 1 0 0 0.0265214244093
2 0 1 0 0.0265214244093
3 0 0 1 0.0265214244093
4 0.707106781187 0.707106781187 0. 0.0199301476312
5 0.707106781187 -0.707106781187 0. 0.0199301476312
6 0.707106781187 0. 0.707106781187 0.0199301476312
7 0.707106781187 0. -0.707106781187 0.0199301476312
8 0. 0.707106781187 0.707106781187  0.0199301476312
9 0. 0.707106781187 -0.707106781187  0.0199301476312
10 0.387907304067 0.387907304067 0.836095596749 0.0250712367487
11 0.387907304067 0.387907304067 -0.836095596749 0.0250712367487
12 0.387907304067 -0.387907304067 0.836095596749 0.0250712367487
13 0.387907304067 -0.387907304067 -0.836095596749 0.0250712367487
14 0.387907304067 0.836095596749 0.387907304067 0.0250712367487
15 0.387907304067 0.836095596749 -0.387907304067 0.0250712367487
16 0.387907304067 -0.836095596749 0.387907304067 0.0250712367487
17 0.387907304067 -0.836095596749 -0.387907304067 0.0250712367487 
18 0.836095596749 0.387907304067 0.387907304067 0.0250712367487 
19 0.836095596749 0.387907304067 -0.387907304067 0.0250712367487 
20 0.836095596749 -0.387907304067 0.387907304067 0.0250712367487
21 0.836095596749 -0.387907304067 -0.387907304067 0.0250712367487
$END
